,,,,,,,X,,,,,,,Y,
Energy,Dispersion,SigmaXY,ThetaPhi,Emittance,Focus,Plane,FWHM X,mean X,stdev X,FWHM Y,mean Y,stdev Y
234.635,0.666,3.565,5.845,62.51161,negative,2,-11.416907104978053,49.998276843847236,-4.848355318913731,11.168297539427426,49.98404666087151,4.742779658326578,
69.395,1.081,4.983,10.331,77.2234,positive,2,6.329354633882949,50.03486887754704,2.6878523160705576,6.282606930199427,50.029809304124946,2.6680002251568826,
195.932,1.106,3.585,6.19,2.21927,positive,1,5.046607370492028,50.09081627260152,2.1431150715525855,5.0406953759662265,50.05665842039168,2.1406044572644074,
98.736,1.311,4.31,8.414,108.78827,positive,1,10.354216038603498,49.94759104785497,4.397068132581747,10.26743149531394,50.10890746470357,4.3602138165933155,
234.635,0.666,3.565,5.845,41.6744,positive,4,5.8550524475570995,50.041805322190726,2.4864330081353403,5.86592849508134,50.057343110087494,2.491051679582699,
195.932,1.106,3.585,6.19,33.28902,positive,1,5.721338046971377,50.02907743760816,2.4296492470576596,5.895463848792447,50.0493667146476,2.5035942962427584,
98.736,1.311,4.31,8.414,108.78827,positive,2,10.944571333618654,49.81791202379029,4.6477710776365955,10.907376687916482,50.325135747970165,4.631975831457654,
157.141,1.335,3.682,6.594,24.2785,positive,3,3.2926166682556466,50.06527253207968,1.3982574606147642,3.2514924767401,50.026838099353775,1.3807934757686853,
234.635,0.666,3.565,5.845,41.6744,negative,4,15.961693769100101,49.99621763042949,6.778364943562129,16.01448532682795,49.97400878310777,6.800783644822468,
69.395,1.081,4.983,10.331,5.14823,negative,3,23.410894177752517,50.0058764927961,9.941776022487055,23.563276165463133,50.20800895242741,10.006487245397967,
195.932,1.106,3.585,6.19,22.19268,negative,2,-13.511583401997946,50.11166340641312,-5.737890012739063,14.048910584450189,50.042112958757876,5.9660738000892595,
98.736,1.311,4.31,8.414,36.26276,negative,5,23.463126047806867,50.041932343167495,9.96395704425296,23.540752310835614,49.942254349093986,9.996922163595896,
98.736,1.311,4.31,8.414,3.62628,positive,2,3.4976777574748956,50.085633239480515,1.4853396286202207,3.5805958239492726,50.01831268622719,1.5205519891070463,
98.736,1.311,4.31,8.414,54.39413,positive,1,6.558404822432149,50.00295815406884,2.7851218033090492,6.5277963889368165,50.03038367781972,2.7721234877428302,
69.395,1.081,4.983,10.331,154.4468,negative,4,21.353958528119307,50.02083308094244,9.068268442381225,20.74670282033323,50.09466511891679,8.810388491733153,
127.977,1.382,3.898,7.24,87.47498,negative,4,14.966288347375123,50.11368760573831,6.355651582883949,14.868253847840279,50.027982511713844,6.31401980968247,
157.141,1.335,3.682,6.594,36.41775,positive,3,4.456400094282637,50.01508561773146,1.8924749848321034,4.4578445911125,50.053463709046575,1.893088411377824,
98.736,1.311,4.31,8.414,36.26276,negative,3,19.919348141402637,49.699039238772876,8.459040318244707,19.173086116802427,50.047350344624334,8.142129317480222,
157.141,1.335,3.682,6.594,48.557,positive,2,5.931121211272674,50.10876620376452,2.518736712787784,5.9177488987630635,49.99564209763658,2.513057966181019,
234.635,0.666,3.565,5.845,20.8372,negative,5,17.97594704691268,50.02069268206446,7.633746834938288,17.881600305377876,50.137628193079,7.593681121699454,
234.635,0.666,3.565,5.845,64.59533,negative,2,10.776767104562007,49.95742588361319,4.576510576083747,10.704610819256876,49.95598038249494,4.545868362178052,
98.736,1.311,4.31,8.414,108.78827,positive,3,-12.081077325490975,50.01403776999683,-5.130404843507294,11.729041938544906,50.02938581843373,4.980907906635343,
127.977,1.382,3.898,7.24,56.43547,positive,5,-7.84647738699223,50.084933485439535,-3.332120514265428,7.758261794770356,50.0627671613226,3.2946584825761662,
234.635,0.666,3.565,5.845,2.08372,positive,4,1.2290585407117463,50.04425546524574,0.5219375491386726,1.233879996549903,50.05516299898381,0.523985050343937,
69.395,1.081,4.983,10.331,51.48227,positive,3,4.488449377303742,50.0659812626778,1.9060851780634203,4.428261320233578,50.0696732868501,1.8805254459969332,
127.977,1.382,3.898,7.24,14.10887,positive,4,2.1479272173076214,50.04885826488489,0.9121484700643882,2.159728923328072,50.05529566089369,0.9171602358281263,
234.635,0.666,3.565,5.845,31.2558,positive,3,4.492401967972737,50.0204743153538,1.9077637030629935,4.428416166438058,50.08187233145058,1.8805912036852634,
69.395,1.081,4.983,10.331,25.74113,positive,2,-4.082239436605301,50.05647135367448,-1.7335822305950825,4.077233053344164,50.05078436689943,1.7314561972754223,
157.141,1.335,3.682,6.594,2.42785,negative,4,-17.89671997390168,50.04724552986725,-7.600101908400577,18.333331984173885,49.8548185329173,7.78551553600046,
69.395,1.081,4.983,10.331,102.96453,negative,2,19.97472714208187,50.16293655752916,8.482557814711173,19.74757571096274,49.95517481083596,8.386094662375887,
195.932,1.106,3.585,6.19,66.57804,positive,3,-9.481511819627912,50.02606780386049,-4.026461618663118,9.33331081862258,50.01578882735768,3.963525912443766,
98.736,1.311,4.31,8.414,3.62628,negative,2,-17.80080407934858,49.9587033928389,-7.559369831556217,17.773463160294146,50.095278458034336,7.547759113425405,
127.977,1.382,3.898,7.24,2.82177,positive,4,-1.4930954524429885,50.050315721074256,-0.6340646562098643,1.4941949027923969,50.070037806436495,0.6345315537592988,
98.736,1.311,4.31,8.414,18.13138,positive,2,3.865226492820745,50.066967202822724,1.6414245340669038,3.765821839287187,50.0322911157343,1.5992109050820398,
98.736,1.311,4.31,8.414,112.41454,negative,5,18.859600656539314,50.07050536072502,8.009003166527652,18.330331934524377,50.27690074538995,7.784241521370977,
234.635,0.666,3.565,5.845,31.2558,negative,3,14.576485256265984,49.933705724454356,6.190116042239674,15.039932441683348,50.05026179480708,6.386925616478405,
98.736,1.311,4.31,8.414,72.52551,negative,3,-18.672917040217015,50.094306135651856,-7.929725259137514,18.824537720166624,50.07177435774874,7.9941131816573066,
127.977,1.382,3.898,7.24,28.21774,negative,5,20.965580597338523,49.937306698664486,8.903338116756634,20.7797483822902,49.94280440124248,8.824421769275608,
69.395,1.081,4.983,10.331,102.96453,negative,3,22.205700447490397,50.05289252946688,9.42997301150433,22.046864037527968,50.12577089348961,9.362520824498032,
98.736,1.311,4.31,8.414,3.62628,negative,4,21.273866606442127,49.971622558594284,9.034256245304114,21.531405611966154,50.122376364050105,9.143623922187087,
234.635,0.666,3.565,5.845,20.8372,positive,3,-3.4307587477482273,50.0217582668728,-1.4569214998081481,3.347599872740791,50.06866470520873,1.421606876482415,
98.736,1.311,4.31,8.414,72.52551,positive,3,6.992030800496422,49.97859434610992,2.9692673689894775,6.9993327233125475,50.02857179378576,2.972368236500997,
195.932,1.106,3.585,6.19,2.21927,negative,5,18.484108804725633,50.261701339700316,7.849545101378305,18.877014733661152,50.05199289240177,8.016398307143346,
69.395,1.081,4.983,10.331,5.14823,negative,4,26.698952564722436,50.31067327532285,11.33809774279023,26.086499866729536,50.10810275910937,11.078010814816349,
98.736,1.311,4.31,8.414,3.62628,positive,4,2.04305284555633,50.06048548537169,0.8676120458452226,2.012645146172124,50.045805750818474,0.8546989749329558,
195.932,1.106,3.585,6.19,22.19268,negative,3,15.484015899793079,49.95893861981544,6.575512102850806,15.298312364025291,50.037514182752226,6.496650400894042,
98.736,1.311,4.31,8.414,72.52551,positive,5,9.006160345998499,50.12008983796748,3.8245967156440033,9.106771068607106,50.18454575555444,3.8673225193677196,
234.635,0.666,3.565,5.845,62.51161,positive,5,10.682826135245243,50.047142902038935,4.536617179907101,10.65613960612524,50.056048027866,4.525284357960438,
127.977,1.382,3.898,7.24,42.3266,positive,5,5.938412928999741,50.09955547517539,2.5218332465601074,5.920076234964549,50.04426217328905,2.5140463032803417,
98.736,1.311,4.31,8.414,18.13138,negative,1,-15.750604838628188,49.99704765240481,-6.688722965274414,15.555212291664485,50.07712953009577,6.605746684076985,
69.395,1.081,4.983,10.331,159.59503,positive,2,14.006714775896315,49.95799061744851,5.948154737513298,14.141229406809723,50.02357393479353,6.005278328015001,
98.736,1.311,4.31,8.414,54.39413,negative,2,17.574534850551238,49.823594153364816,7.463281319242075,17.443844212701354,49.940194079849114,7.407781642900184,
157.141,1.335,3.682,6.594,48.557,negative,2,13.910627603045477,49.931325650348555,5.907349924853693,14.148437540586844,50.069961697069814,6.008339366649755,
234.635,0.666,3.565,5.845,20.8372,negative,1,12.146173360994103,50.138762924139755,5.158048819854809,12.13838833057844,49.966067101734495,5.154742793688823,
234.635,0.666,3.565,5.845,2.08372,positive,5,1.201965631770203,50.04172313273262,0.5104321521021755,1.2284471403746549,50.03943158762112,0.5216779091110306,
195.932,1.106,3.585,6.19,22.19268,negative,5,18.33279185336928,50.109896491817324,7.785286161614269,18.52557931603448,50.02815692340754,7.867156155951452,
98.736,1.311,4.31,8.414,108.78827,negative,2,14.870791902603997,50.101776225976224,6.3150976314778315,14.502996803768104,50.02056970285611,6.158908104199127,
195.932,1.106,3.585,6.19,22.19268,positive,5,3.5065849718024156,50.06440761447351,1.489122206472913,3.4968611060368118,50.07353318798256,1.4849928257333156,
127.977,1.382,3.898,7.24,14.10887,negative,2,16.02918486452673,49.87166593952584,6.807026016870533,15.707429487005157,49.95553495066551,6.670387925516034,
