,,,,,,,X,,,,,,,Y,
Energy,Dispersion,SigmaXY,ThetaPhi,Emittance,Focus,Plane,FWHM X,mean X,stdev X,FWHM Y,mean Y,stdev Y
234.635,0.666,0.01,1.0,0.031,positive,2,-0.9654940266879292,50.05139232000659,-0.41001105261080734,-0.9594565040471357,50.04891273054319,-0.4074471309865533,
234.635,0.666,15.0,0.01,0.45,positive,5,36.11558780950065,49.76986760301832,15.337008582257793,36.11551848261733,49.99907870362139,15.33697914159051,
157.141,1.335,0.01,0.1,0.0001,positive,4,1.1681006280195685,50.04910069432853,0.4960508867078174,1.172755299077529,50.04830397116174,0.4980275603352849,
157.141,1.335,0.01,11.0,0.22,positive,4,14.854801991211659,50.036839083088346,6.308307283510981,14.894882415759442,50.096362980664864,6.325328017563887,
69.395,1.081,3.0,0.01,0.06,positive,2,7.528941320672856,50.08039886665876,3.1972742146563853,7.5064832595191175,50.06305682987558,3.187737073007949,
98.736,1.311,0.1,0.01,0.002,positive,3,-1.383562065337781,50.043173122082706,-0.5875497134948959,-1.3783575497494587,50.04610035648861,-0.5853395404065987,
157.141,1.335,0.01,0.1,0.003,positive,1,-0.3578838244223611,50.0512560628854,-0.1519805607365216,-0.35302264369294045,50.04909166608676,-0.14991618977957383,
195.932,1.106,1.0,0.1,0.01,positive,1,2.425195064312934,50.046630369441836,1.0298942858471778,2.455618083329915,50.03949722989015,1.0428138624638674,
157.141,1.335,7.0,0.01,0.07,positive,1,17.2517134931781,50.05903003930742,7.326190544070878,17.099313516077146,50.02797394770647,7.261471681704241,
98.736,1.311,0.1,0.01,0.003,positive,1,0.6030873593090664,50.05116382650844,0.256109800963592,0.6025124064906242,50.0504998751994,0.2558656389037813,
127.977,1.382,15.0,0.01,0.225,positive,3,36.27699011227177,49.88386414671329,15.405550412889319,36.43324389223953,49.987904954106135,15.471905848581422,
234.635,0.666,0.01,7.0,0.035,positive,1,-4.272424576698256,50.04295600207618,-1.8143471108791642,-4.3004226471046865,50.04076228581308,-1.8262368978701742,
195.932,1.106,7.0,0.01,0.217,positive,5,17.159569959889996,50.0014299565326,7.287060455193646,17.072158101091677,50.1009872325342,7.249939740568913,
69.395,1.081,15.0,0.01,0.015,positive,4,36.14337235536593,50.059124443518115,15.34880769295309,36.49037369470763,50.076392436645556,15.496166848440474,
69.395,1.081,0.01,1.0,0.001,positive,3,2.238979040108458,50.04841780203401,0.9508149482369873,2.2149419895385156,50.05534907263692,0.9406072658138761,
157.141,1.335,0.01,11.0,0.33,positive,5,17.845011534234985,50.03005588746388,7.578143168946401,17.740001016789638,50.04325460358363,7.5335489284820945,
98.736,1.311,15.0,0.01,0.3,positive,2,36.423249359114145,49.82578980817434,15.467661525018746,36.364333094518884,50.19802617486058,15.442641878086837,
157.141,1.335,7.0,0.01,0.14,positive,4,17.124912085159693,50.00356321431757,7.272342485629222,17.27874397732114,49.98329807803462,7.337669431510593,
127.977,1.382,0.01,0.1,0.002,positive,5,-1.8820801520398258,50.06497404936227,-0.7992526550194606,-1.8970903469653408,50.07450887486849,-0.8056269521680571,
127.977,1.382,1.0,0.1,0.01,positive,4,2.7732175982128418,50.05033318450059,1.177687106426381,2.745348282120627,50.05273468926608,1.1658519968237757,
195.932,1.106,0.01,1.0,0.031,positive,3,-1.3296439768428623,50.05145409326579,-0.5646526145926882,-1.3298233383051545,50.04976185979255,-0.5647287830410882,
127.977,1.382,0.01,0.1,0.0031,positive,1,0.4304223638021056,50.049855289681815,0.18278510438343196,0.42929390447270377,50.048708873917406,0.18230588774957693,
127.977,1.382,0.01,7.0,0.21,positive,1,-4.355083194196859,50.038732487212094,-1.849449292592517,-4.392675249925476,50.06471568187933,-1.8654133047076085,
98.736,1.311,15.0,0.01,0.465,positive,3,36.32825577045677,49.95065772252505,15.427321118760306,36.46096840561178,49.961877898657825,15.483679465607178,
127.977,1.382,0.5,0.01,0.0155,positive,5,2.2629259120077876,50.061992178061224,0.9609843349786765,2.261886888021592,50.051269730325714,0.960543098361471,
234.635,0.666,0.01,7.0,0.105,positive,2,5.9974302795417875,50.06313851612757,2.5468958211065855,6.055103048831188,50.06217417666042,2.571387399707486,
69.395,1.081,0.01,3.0,0.093,positive,2,2.9321803548245824,50.05251438393201,1.2451929483712343,2.9508649924208616,50.06156377243451,1.2531276509346279,
234.635,0.666,0.01,3.0,0.045,positive,3,3.345305399500975,50.05133933141115,1.4206324951167721,3.3927053661058646,50.05469715487542,1.4407615789476238,
69.395,1.081,0.01,7.0,0.07,positive,3,8.1088978945392,50.03962790992456,3.4435611918376083,7.990751715665442,50.04880684542855,3.393388702083167,
127.977,1.382,0.5,0.01,0.015,positive,2,-1.4489955739119824,50.04700109045223,-0.615337002680475,-1.4550761227788747,50.051739297190416,-0.617919196016169,
98.736,1.311,0.01,15.0,0.15,positive,4,20.249585156095712,50.06807344169663,8.599280259935329,20.186405904452815,50.00372921070314,8.572450273676242,
69.395,1.081,0.01,15.0,0.015,positive,3,-16.594372172626514,50.08728507687665,-7.047041010967605,-16.652527064071382,50.06403675999708,-7.071737329739843,
157.141,1.335,0.01,3.0,0.09,positive,3,3.4631771488707583,50.03616066510337,1.4706884443989972,3.4580886252905234,50.04137980379985,1.468527529000562,
234.635,0.666,7.0,0.01,0.07,positive,1,17.056158469842163,50.06408813077592,7.24314526492363,16.858669936478353,50.102330104919766,7.159278892678084,
234.635,0.666,0.01,15.0,0.225,positive,3,16.506954754680898,50.08372942779354,7.009917935570281,16.41784959163272,50.053234299751814,6.972078134717479,
98.736,1.311,1.0,0.1,0.01,positive,2,2.6076611509110044,50.04729442855488,1.1073811580223392,2.5803509385105134,50.044117573532205,1.0957834799178332,
98.736,1.311,0.01,11.0,0.011,positive,3,12.282522534539792,50.018144508530696,5.215951475513756,12.369516910783144,50.08689385815508,5.252894900111748,
98.736,1.311,11.0,0.01,0.055,positive,3,26.76984873218311,50.01335553916466,11.368204829362625,26.83288009864921,50.07772234549644,11.394972014034826,
157.141,1.335,0.01,7.0,0.035,positive,4,9.568424241688827,50.08298124284536,4.063370240227972,9.553765105213074,50.06678851469377,4.057145025145691,
234.635,0.666,3.0,0.01,0.045,positive,1,7.455240566558639,50.021183611138916,3.1659761196528957,7.349568668876138,50.058434030892776,3.1211010144709266,
157.141,1.335,0.01,0.1,0.0005,positive,2,-0.587957223251096,50.05208324081144,-0.24968456907214878,-0.5834324790786519,50.051652711377415,-0.24776307078250887,
195.932,1.106,1.0,0.01,0.005,positive,5,-2.7589710297224808,50.05557385031826,-1.1716370943275356,-2.7617063966619537,50.033723166396754,-1.1727987076023245,
234.635,0.666,0.5,0.01,0.0155,positive,2,-1.3183537493159034,50.04968219012071,-0.5598580555953386,-1.316523652495274,50.04545832387639,-0.5590808784165423,
157.141,1.335,0.01,0.5,0.0075,positive,5,-1.7409275630013403,50.05066218402794,-0.7393101592497623,-1.7255004015875235,50.04819141713593,-0.7327587912296261,
127.977,1.382,0.01,0.1,0.002,positive,3,1.041256396147051,50.049159628947024,0.4421846424949257,1.04437137405901,50.05106678559234,0.44350746307924666,
127.977,1.382,0.5,0.01,0.015,positive,5,2.2508314562912255,50.057714879133734,0.9558482488072132,2.2699373114687518,50.05380949133792,0.9639618275304704,
157.141,1.335,0.01,15.0,0.3,positive,5,24.01029530100052,50.12900749587603,10.196320409801478,23.771537771032083,50.26478607297425,10.094928559126926,
98.736,1.311,0.01,3.0,0.093,positive,5,-5.499633245551028,50.0318107585981,-2.335499085081972,-5.443426666036103,50.06983861996934,-2.311630145250596,
127.977,1.382,3.0,0.01,0.015,positive,5,-7.597840833271433,50.04707467957194,-3.2265333927600786,-7.670965483299439,50.030782621279315,-3.2575868368011887,
234.635,0.666,1.0,0.01,0.01,positive,4,-2.6374591336946738,50.05269241913793,-1.1200353039301316,-2.628495122396514,50.050485787414644,-1.116228606419447,
234.635,0.666,11.0,0.01,0.165,positive,5,27.797324683822257,49.82659944979898,11.804537406073662,25.991958627086337,49.98283810917122,11.037862505132638,
98.736,1.311,0.5,0.01,0.01,positive,2,1.5609345419524534,50.0471825875368,0.66287351025669,1.5764432195828422,50.04829221460801,0.669459495321404,
234.635,0.666,0.01,15.0,0.465,positive,5,24.098886139680793,50.120115446352656,10.233941795346015,23.823912690453962,50.039444850576274,10.117170328883116,
69.395,1.081,0.01,0.5,0.0005,positive,2,-1.3714859707485687,50.05012343236035,-0.582421424642674,-1.3684695307308965,50.052048912130765,-0.5811404496054428,
234.635,0.666,3.0,0.01,0.06,positive,5,-7.471562499051048,50.03260305162051,-3.172907465199188,-7.513338604116351,50.01869385081368,-3.1906482945967176,
157.141,1.335,1.0,0.01,0.03,positive,1,2.548181814803724,50.09148801904677,1.0821223945998488,2.518521976311641,49.99603002908057,1.0695269136706476,
69.395,1.081,0.01,15.0,0.3,positive,5,24.06067047301296,49.99787057784333,10.21771295779385,24.069031690807922,50.04150632448332,10.221263670293835,
157.141,1.335,0.1,0.01,0.003,positive,1,0.431685607139101,50.05017344771387,0.18332155900250593,0.42930815195765465,50.049142394977046,0.18231193815086405,
98.736,1.311,0.01,15.0,0.225,positive,3,16.657680779316557,50.07092903137953,7.073925929725054,16.60055469700345,50.014131709443234,7.049666509683816,
157.141,1.335,0.01,3.0,0.06,positive,3,3.435994702119799,50.04128322776923,1.4591450238320873,3.4442481907397826,50.04036517975092,1.462649987574224,
98.736,1.311,7.0,0.01,0.105,positive,5,17.543356497273,50.159260221314454,7.450040978967641,17.512372135717552,50.11691497236726,7.436883020094085,
157.141,1.335,0.01,3.0,0.003,positive,1,-1.867564957734507,50.05359221198608,-0.7930885670691808,-1.8870193436096256,50.05199635954107,-0.8013501544121053,
234.635,0.666,11.0,0.01,0.33,positive,2,27.012281272573002,50.02936327358186,11.471157326555547,26.670518580599957,50.005202614650564,11.3260228387124,
127.977,1.382,0.5,0.01,0.0005,positive,1,-1.3252984709758662,50.051078293006924,-0.5628072324511068,-1.3147868796985205,50.049443477183345,-0.5583433326390863,
69.395,1.081,1.0,0.01,0.001,positive,3,3.1752417786219422,50.05958385965956,1.3484125100314006,3.171400102154339,50.05990565866772,1.3467810863573717,
98.736,1.311,0.01,0.1,0.0031,positive,1,-0.5525607219919929,50.04962494679306,-0.23465293103108245,-0.5528295330964952,50.05321410205714,-0.2347670855684114,
127.977,1.382,7.0,0.01,0.14,positive,4,17.311420185363822,50.02594428534473,7.351545857552158,17.37494012298332,50.06872628271163,7.378520521056276,
157.141,1.335,0.01,11.0,0.341,positive,4,-14.891068579719567,50.09887098502701,-6.3237084167315984,-14.876825839654131,50.10834425900404,-6.317660030428967,
127.977,1.382,3.0,0.01,0.09,positive,2,7.412083623986105,50.049718748701075,3.1476488975650185,7.4138284418781115,50.04280795461334,3.1483898598089484,
69.395,1.081,15.0,0.01,0.465,positive,5,36.42024373034296,50.09616879917057,15.466385141134262,36.33836506264491,49.88225321440504,15.431614176424713,
127.977,1.382,3.0,0.01,0.045,positive,4,7.548440816652466,50.047307436708245,3.2055549586599565,7.575082168339458,50.037230772920594,3.21686859535394,
234.635,0.666,0.01,1.0,0.001,positive,5,1.9425149787651514,50.04734002152778,0.8249171814018819,1.9145662138374382,50.0450355556153,0.8130483326980797,
234.635,0.666,0.1,0.01,0.003,positive,4,-0.8365768803361733,50.047871900836824,-0.3552645151758847,-0.838421200973357,50.05105473023497,-0.3560477327048399,
234.635,0.666,11.0,0.01,0.22,positive,5,26.900939445516222,49.89035994667215,11.423874403565577,26.733545361434228,49.98099060322858,11.352788076029483,
98.736,1.311,0.01,0.5,0.01,positive,3,1.462192465826906,50.04663369854278,0.6209412543854705,1.4666993953716114,50.04915822982055,0.6228551874348613,
127.977,1.382,0.1,0.01,0.002,positive,3,1.0773921881785795,50.0502890328804,0.4575302310933326,1.0593491431476851,50.050413443750635,0.449867990125567,
69.395,1.081,0.01,1.0,0.03,positive,4,2.9595146100173415,50.05365295742725,1.256800836596459,2.970777975523216,50.04896524238397,1.261583988246652,
98.736,1.311,0.01,3.0,0.03,positive,5,5.427868260494584,50.058816606420834,2.305023042506618,5.448171168378814,50.040097855181855,2.3136449670370367,
69.395,1.081,0.01,7.0,0.035,positive,5,-11.800858812833216,50.017088891264876,-5.011405984726183,-11.708710760166188,50.07668067052499,-4.972273976629093,
234.635,0.666,0.1,1.0,0.01,positive,1,0.44388489884094057,50.04814582697677,0.18850216529681527,0.453834368036075,50.05196168238104,0.19272735180740402,
195.932,1.106,0.01,0.5,0.0075,positive,5,-1.4623755198396111,50.05505493844901,-0.6210189909290008,-1.4660454312279207,50.05087946755552,-0.6225774720689319,
98.736,1.311,15.0,0.01,0.15,positive,4,36.531038026562776,49.917525910535325,15.513435547206887,36.44379963369388,49.884729712338036,15.476388497406948,
157.141,1.335,0.1,0.01,0.002,positive,4,1.1965342391360643,50.04922572233056,0.5081256323832446,1.1886192952843548,50.0536244741098,0.5047644365909439,
98.736,1.311,0.01,11.0,0.33,positive,3,-12.324387084817122,50.04736935267883,-5.233729864454358,-12.333694059367161,50.02518131076372,-5.237682206288076,
127.977,1.382,3.0,0.01,0.03,positive,2,7.438488576916273,50.05945702189888,3.158862144095581,7.455053105587383,50.03156105127632,3.1658965116304496,
69.395,1.081,0.01,3.0,0.03,positive,1,2.023884947837378,50.054435110249266,0.8594721198561993,2.024627349050789,50.05884019771477,0.8597873913074524,
127.977,1.382,0.5,0.01,0.0155,positive,1,-1.3262146838151194,50.0486682633129,-0.5631963155321553,-1.3377559203137497,50.04145626405779,-0.5680974691327287,
157.141,1.335,0.01,15.0,0.075,positive,3,16.569642140068463,50.02186551018376,7.036539043684586,16.48309829431477,50.015606715076274,6.999786943398494,
234.635,0.666,3.0,0.01,0.09,positive,4,-7.5897442138728035,50.082341963327515,-3.223095045809752,-7.413729970200026,50.042642140513635,-3.1483480423815298,
195.932,1.106,0.01,11.0,0.33,positive,4,14.852027545380277,50.057311994565126,6.307129074817512,14.86543631785169,50.07576462068287,6.312823304676274,
234.635,0.666,0.5,0.01,0.0025,positive,4,1.491479169138896,50.04765879572691,0.6333782780443757,1.4764521278450746,50.04975531801127,0.6269968268409524,
195.932,1.106,0.01,11.0,0.11,positive,2,9.486746526025236,50.03221964685913,4.028684612716679,9.366853400733252,50.09037107105543,3.9777702568087534,
98.736,1.311,1.0,0.01,0.005,positive,4,3.1406562001032925,50.06666676853625,1.3337252421026382,3.1683589504665064,50.04324162340766,1.3454896171507162,
157.141,1.335,0.01,1.0,0.02,positive,1,0.7104337043651404,50.048226630708655,0.30169598452740803,0.7090093580249959,50.05007167068687,0.30109111517963133,
69.395,1.081,7.0,0.01,0.217,positive,5,17.604560536176816,50.10409425362834,7.476032162466797,17.516886121445463,50.040219269224366,7.438799949654094,
234.635,0.666,0.1,0.01,0.0001,positive,3,0.629822191391655,50.04895508769848,0.26746313546443645,-0.6369177532626825,50.04869049595821,-0.2704763688052839,
234.635,0.666,15.0,0.01,0.15,positive,2,36.18263323738044,49.943201709907406,15.365480396373552,36.14262361991692,49.98646295621241,15.348489731576745,
69.395,1.081,0.1,0.01,0.0031,positive,4,2.6273985800709903,50.05131858346687,1.1157629438045653,2.639349241094427,50.043657103634466,1.120837965472408,
69.395,1.081,0.01,0.5,0.0075,positive,4,2.7191701948860523,50.050366398776305,1.1547350921038102,2.7175892092863565,50.03898005582872,1.154063703620841,
195.932,1.106,3.0,0.01,0.09,positive,5,7.520987912514771,50.07667596338631,3.1938966844380716,7.416823458068929,50.04544399230812,3.1496617369071385,
157.141,1.335,0.01,0.1,0.0015,positive,2,-0.592952627333892,50.04697773404102,-0.25180593992436384,-0.5921527415956602,50.04420107675893,-0.25146625683525575,
127.977,1.382,0.5,0.01,0.0075,positive,1,-1.320001638565554,50.05373926505474,-0.5605578556843698,-1.321895709329334,50.04521416307247,-0.5613622003267088,
157.141,1.335,0.01,3.0,0.093,positive,3,-3.4647788244215474,50.046217663595144,-1.4713686191700133,-3.458464212524804,50.03658939851056,-1.4686870275712605,
195.932,1.106,1.0,0.01,0.031,positive,4,-2.64567678998861,50.04794308810361,-1.1235250509549048,-2.6957835464926396,50.05115971306777,-1.1448036124055714,
69.395,1.081,0.01,11.0,0.011,positive,5,17.709989024720585,50.08033685429294,7.520803900424913,17.730347529862392,50.10087584324361,7.529449435137757,
234.635,0.666,7.0,0.01,0.035,positive,2,17.09514598593964,50.48660323314239,7.259701879539511,16.90250163376729,50.327511892144756,7.17789265915037,
234.635,0.666,3.0,0.01,0.03,positive,2,-7.384693854468529,50.06666552830756,-3.136017434375968,-7.42665188796776,50.09208778206584,-3.1538355223236625,
127.977,1.382,0.01,7.0,0.035,positive,2,6.052912998654578,50.029943036696466,2.5704573631113377,6.076602867149615,50.05171824480137,2.580517609626981,
69.395,1.081,0.01,0.1,0.001,positive,4,2.616631336511288,50.04488816724791,1.1111904775400407,2.6354424871935684,50.049335972478325,1.1191789057217465,
69.395,1.081,0.01,0.5,0.005,positive,3,2.007808599662192,50.05441303131714,0.8526450652548804,2.0139024277454425,50.04899493794144,0.855232897802549,
157.141,1.335,0.01,7.0,0.217,positive,2,6.058419031154838,50.05237352212589,2.572795579732817,6.097156821289642,50.02353469534198,2.5892461445938686,
98.736,1.311,0.01,3.0,0.003,positive,1,1.9296793693581649,50.0493397770434,0.8194663535579093,1.924825464143613,50.04614599567938,0.817405072253955,
69.395,1.081,0.01,0.1,0.0001,positive,1,0.7752021332375012,50.05343675611248,0.3292008379639465,0.7737427919462634,50.05087190774741,0.3285811075022352,
127.977,1.382,0.01,1.0,0.02,positive,5,2.4965136650273227,50.03891429164684,1.0601807648323947,2.449675996397825,50.052812945794734,1.0402904689985668,
157.141,1.335,3.0,0.01,0.06,positive,1,-7.355883509460105,50.05959976707596,-3.1237827031850283,-7.374743247724474,50.07967756712679,-3.1317917647887183,
127.977,1.382,3.0,0.01,0.093,positive,2,-7.495499756974103,50.0414107524218,-3.183072769226305,-7.38039913757046,50.03735256343406,-3.1341936205072445,
127.977,1.382,0.1,0.01,0.002,positive,5,-1.8745290883620334,50.05400362760595,-0.7960459862247466,-1.856809571286982,50.05375199226033,-0.7885211360994488,
127.977,1.382,0.01,0.5,0.005,positive,2,-0.8209971989445086,50.04970595464365,-0.3486483773333228,-0.8246383094480586,50.04887120182685,-0.3501946277594949,
195.932,1.106,1.0,0.01,0.001,positive,2,-2.515693310002849,50.052066737476906,-1.0683256794644338,-2.5869455300806243,50.07146776092092,-1.0985839689487957,
234.635,0.666,0.1,0.01,0.0015,positive,3,-0.6432777167438558,50.05295988773395,-0.27317721961264474,-0.6335954359831701,50.05376574995031,-0.2690654985489936,
234.635,0.666,0.5,0.01,0.0155,positive,3,-1.3832956574598116,50.047545530393904,-0.5874365795225971,-1.3952785819615978,50.052706069823735,-0.5925253023448267,
98.736,1.311,0.5,0.01,0.0025,positive,1,-1.3554712422458226,50.047154776013535,-0.5756205377296681,-1.3707869247788054,50.050232175269514,-0.5821245646249386,
195.932,1.106,15.0,0.01,0.3,positive,2,35.78359278089435,50.758953251543524,15.19602207444129,37.805292679322974,49.704977666247224,16.05456628135,
69.395,1.081,1.0,0.01,0.01,positive,3,3.2193462108358237,50.064266422299184,1.36714209734832,3.1868847537963294,50.06864954789836,1.3533568684373745,
157.141,1.335,0.01,3.0,0.06,positive,4,4.248370700246033,50.07192844477202,1.8041322831009143,4.291718002796195,50.050521236317735,1.822540344316373,
157.141,1.335,0.01,0.1,0.002,positive,4,1.1685022282598148,50.049459024846186,0.49622143207907876,1.1695753006777592,50.04913292449859,0.4966771278570406,
69.395,1.081,0.01,1.0,0.031,positive,4,2.95745779399128,50.059305106150845,1.2559273798162391,2.9891967313656425,50.044498971373976,1.2694057802639895,
69.395,1.081,0.01,1.0,0.015,positive,1,0.991130967773917,50.05071227893206,0.4208981517640211,0.9877851112939523,50.05143771645095,0.4194772852445865,
69.395,1.081,7.0,0.01,0.07,positive,5,17.497716167848395,50.04130941568177,7.430659150606589,17.667687250574648,50.0140402099384,7.5028398380221875,
234.635,0.666,0.01,0.5,0.005,positive,2,-0.5813552717778351,50.04831273321853,-0.24688095455148423,-0.5802982930618255,50.05107960024302,-0.2464320931976497,
234.635,0.666,1.0,0.01,0.01,positive,3,2.541702298936654,50.053167380319834,1.0793707741365102,2.5467181204541838,50.045344259275005,1.0815008155487447,
157.141,1.335,0.01,1.0,0.03,positive,4,-1.8449209661689876,50.046515708262035,-0.7834724673725953,-1.8478716770536605,50.06203298071785,-0.784725529579438,
195.932,1.106,0.5,0.01,0.01,positive,4,1.571735844483075,50.043061623371266,0.6674604401575823,1.5842235648635898,50.04225507015156,0.672763531876843,
157.141,1.335,15.0,0.01,0.015,positive,3,36.77380755050488,50.40653882784835,15.616531149356582,36.32366442026776,49.93367666233859,15.425371335258944,
69.395,1.081,7.0,0.01,0.105,positive,4,-17.384938469310672,50.04279838285178,-7.382766463950515,-17.368469540614978,50.066446819680195,-7.375772694332843,
69.395,1.081,0.1,0.01,0.0001,positive,3,1.9436153594080197,50.050882000559085,0.8253844740139373,1.9440698178827467,50.048519243305314,0.82557746640171,
127.977,1.382,0.01,3.0,0.09,positive,1,1.9282407944751803,50.0526758221419,0.8188554418528878,1.9383481995200653,50.04704479311551,0.8231476981145173,
195.932,1.106,11.0,0.01,0.165,positive,5,26.65954712218937,49.95866099403266,11.32136364964726,26.866112994231155,50.103869320988515,11.40908484552028,
98.736,1.311,3.0,0.01,0.045,positive,3,-7.518178524634926,50.05269580079539,-3.1927036370965376,-7.572482980779164,50.04247159333059,-3.2157648126291676,
195.932,1.106,15.0,0.01,0.45,positive,3,36.75545186206591,50.1718503964641,15.608736139827547,36.4696736158986,50.326875588883794,15.48737625951189,
127.977,1.382,0.01,7.0,0.07,positive,4,9.596159129928921,50.05277842846955,4.075148263091949,9.522808458457654,50.04271225062525,4.043998835764249,
69.395,1.081,0.5,0.01,0.005,positive,5,3.6484789160855513,50.04949773379526,1.549379529508048,3.637141199213613,50.0527019934632,1.5445648034710433,
127.977,1.382,1.0,0.01,0.03,positive,3,-2.7303048070768163,50.0645907529471,-1.159463566789883,-2.7679403170154613,50.04624769917346,-1.1754460323660019,
157.141,1.335,0.01,1.0,0.03,positive,3,-1.420114678796126,50.0525556812955,-0.6030723113623773,-1.4195484421947302,50.049723344818005,-0.6028318507706515,
195.932,1.106,0.01,0.5,0.01,positive,2,-0.642910903693145,50.04643618937513,-0.2730214471263568,-0.6407947132722586,50.05270890403575,-0.2721227761475533,
127.977,1.382,0.1,1.0,0.01,positive,4,-1.8421357304764796,50.05509333541968,-0.7822896766079835,-1.8447566482864706,50.05067875117923,-0.783402687398705,
127.977,1.382,0.01,11.0,0.11,positive,2,-9.495429363124236,50.04058378797404,-4.032371905522438,-9.420617467202208,50.04620037487612,-4.000601948022001,
195.932,1.106,0.01,11.0,0.055,positive,4,14.616704341734133,50.028939000847636,6.207195660665081,15.054619018640825,50.125764152599686,6.393162484559548,
195.932,1.106,11.0,0.01,0.11,positive,2,27.92578207659937,49.8006690727688,11.859088702479772,27.731371148215008,50.29683736138152,11.776529279860288,
195.932,1.106,0.01,1.0,0.02,positive,5,-2.055568641456683,50.06425749960519,-0.8729270602414995,-2.060257308669628,50.05543537522869,-0.8749181708296365,
98.736,1.311,0.01,7.0,0.14,positive,2,6.146395273972064,50.04006526078414,2.6101559682232307,6.123148895889555,50.01494634238559,2.6002840563485456,
234.635,0.666,3.0,0.01,0.03,positive,1,7.404626591383248,50.049252760154474,3.1444821604311395,7.310456929884414,50.05737188785146,3.104491646799904,
127.977,1.382,0.01,3.0,0.015,positive,1,-1.9025299803558975,50.046632660927976,-0.8079369714438158,-1.8891663245281878,50.05679126918944,-0.8022619010226719,
98.736,1.311,7.0,0.01,0.105,positive,3,17.31796789759777,50.05128463588117,7.354326438592565,-17.19570271900661,50.10324077801598,-7.302404755820712,
234.635,0.666,0.01,15.0,0.15,positive,2,-12.935337229245114,50.052994456785626,-5.493178711247288,-12.940073505559148,50.04474157346728,-5.49519003973125,
234.635,0.666,1.0,0.01,0.001,positive,4,-2.64222887328289,50.061500203213924,-1.1220608430791956,-2.6219390727404557,50.067658744538704,-1.113444484771724,
127.977,1.382,0.1,0.01,0.002,positive,2,0.7568064014969118,50.050908473382044,0.3213888234656497,0.7559195326143067,50.05061341045003,0.3210122017217202,
195.932,1.106,11.0,0.01,0.11,positive,5,27.033579611736588,49.86385725990531,11.480201975427462,26.92296739332017,49.97385365661349,11.433228891336917,
234.635,0.666,0.01,7.0,0.007,positive,1,-4.301718244054177,50.08875719304087,-1.8267870919204081,-4.304770556658662,50.06187791091202,-1.8280833007723212,
98.736,1.311,0.01,7.0,0.14,positive,3,7.899836934987972,50.047860547200024,3.3547804208374266,7.854053948827826,50.038972892865246,3.3353380112229596,
195.932,1.106,1.0,0.01,0.02,positive,3,2.5949220526106975,50.034731702457925,1.10197131502068,2.5960737142031465,50.05083295759418,1.1024603848323198,
69.395,1.081,0.01,15.0,0.465,positive,1,9.241228492565222,50.04505779118855,3.9244218161054962,9.29960961300402,50.057276225392556,3.9492142063037283,
234.635,0.666,0.01,0.5,0.0075,positive,5,-1.3348787089076208,50.04218020491407,-0.5668756195462973,-1.3271282798730082,50.0466546958155,-0.5635842873590149,
127.977,1.382,3.0,0.01,0.045,positive,2,-7.489683781850286,50.06961932661153,-3.1806029309709047,-7.440243904800921,50.03855854993006,-3.1596075695604386,
98.736,1.311,0.01,15.0,0.465,positive,2,-12.94334839466501,50.07606711215333,-5.496580768925178,-13.051049332216955,50.05431870688794,-5.542317535339288,
234.635,0.666,0.1,0.1,0.01,positive,3,-0.6035589515771876,50.04795800302045,-0.25631006946542706,-0.5950025292537814,50.0552803257049,-0.25267646052903914,
234.635,0.666,0.1,0.01,0.0005,positive,4,-0.8377341695155555,50.048824469311384,-0.3557559748240001,-0.8329268292970509,50.0490984742017,-0.35371446802150963,
127.977,1.382,0.01,11.0,0.055,positive,3,-12.33665810532604,50.004544186402,-5.238940931427739,-12.286662031295876,50.107396556140245,-5.217709372896159,
195.932,1.106,0.01,3.0,0.03,positive,5,4.958725735685598,50.0747772971505,2.1057948597271947,4.960244033520849,50.056892187117406,2.1064396269410772,
195.932,1.106,3.0,0.01,0.06,positive,2,7.432137979680829,50.04781844931704,3.15616527080042,7.341688579861681,50.035013474290594,3.1177546202911843,
127.977,1.382,0.01,3.0,0.003,positive,3,3.4950409596400482,50.05659956340939,1.4842198741464447,3.5188118823114496,50.0422036845784,1.4943145414945853,
234.635,0.666,0.01,11.0,0.33,positive,2,9.465352095101679,50.06074571526388,4.019599157084117,9.49060027923041,50.01726344945605,4.030321164952611,
234.635,0.666,7.0,0.01,0.21,positive,2,17.433637090051107,49.70448985733514,7.403447040110033,17.022941513589373,49.819236840417204,7.229039202305662,
195.932,1.106,0.01,15.0,0.15,positive,1,-9.259407374139958,50.03503356160596,-3.9321417420332754,-9.16949523376626,50.0204800492924,-3.8939592465458888,
157.141,1.335,15.0,0.01,0.45,positive,2,36.464682577925764,49.843741457494026,15.485256742791645,36.41067843335807,49.90240840402538,15.462323098929026,
157.141,1.335,0.01,15.0,0.015,positive,5,23.902673278343748,50.033945074217606,10.150617155743056,24.022986554671157,49.990894033795,10.201709934886681,
98.736,1.311,0.01,0.5,0.005,positive,5,2.52694224689169,50.050272606920565,1.0731027037929717,2.5281228092400254,50.0415829446674,1.073604046730094,
157.141,1.335,11.0,0.01,0.165,positive,3,26.788048916667883,50.075289200393826,11.375933801880365,26.926301119418632,50.15142553566355,11.434644606513773,
195.932,1.106,0.01,1.0,0.031,positive,4,1.6628911477755741,50.07169795002609,0.7061708628229888,1.665931798081189,50.042689404357574,0.7074621191104081,
